Date,AUDCNY=X,CHFCNY=X,EURCNY=X,JPYCNY=X,KRWCNY=X,USDCNY=X
2013-12-01 0:00,5.397299766540527,6.821000099182129,8.358200073242188,0.057679999619722366,0.5734900236129761,6.051799774169922
2014-01-01 0:00,5.326600074768066,6.706699848175049,8.206800461,0.058899999,0.560259998,6.051000118255615
2014-02-01 0:00,5.485199928283691,6.889999866485596,8.390199661254883,0.059950001537799835,0.5721700191497803,6.1184000968933105
2014-03-01 0:00,5.739799976348877,6.990600109100342,8.526800155639648,0.060249999,0.5794399976730347,6.202199935913086
2014-04-01 0:00,5.794899940490723,7.075900077819824,8.633600234985352,0.060940001,0.6067100167274475,6.2480998039245605
2014-05-01 0:00,5.808599948883057,6.970699787139893,8.528057098388672,0.061319999396800995,0.6114000082015991,6.248437881469727
2014-06-01 0:00,5.849800109863281,6.971899986,8.476699829101562,0.061250001192092896,0.6124699711799622,6.208499908447266
2014-07-01 0:00,5.747499942779541,6.781700134277344,8.256299973,0.05993,0.6015099883079529,6.161499977111816
2014-08-01 0:00,5.742400169372559,6.695799827575684,8.080200195,0.059080001,0.6066100001335144,6.133399963378906
2014-09-01 0:00,5.352700233459473,6.458499908447266,7.794400215148926,0.056150001,0.583079994,6.139999866485596
2014-10-01 0:00,5.387499809265137,6.385399818,7.698599815368652,0.055909999,0.57881999,6.104499816894531
2014-11-01 0:00,5.163000106811523,6.314899921417236,7.702380180358887,0.051440001,0.5493900179862976,6.153467178344727
2014-12-01 0:00,5.068299770355225,6.264900207519531,7.532899856567383,0.051849999,0.5648999810218811,6.191999912261963
2015-01-01 0:00,4.859300136566162,6.787099838256836,7.045300006866455,0.05314,0.5662400126457214,6.241000175476074
2015-02-01 0:00,4.891300201416016,6.565999984741211,7.026419162750244,0.052340001,0.5683500170707703,6.268021106719971
2015-03-01 0:00,4.745500087738037,6.406000137329102,6.712500095367432,0.05164,0.55971998,6.196499824523926
2015-04-01 0:00,4.949399948120117,6.580500126,6.877699851989746,0.05201,0.5780900120735168,6.190199851989746
2015-05-01 0:00,4.744100093841553,6.570899963378906,6.785900115966797,0.050050001591444016,0.5586100220680237,6.191199779510498
2015-06-01 0:00,4.755799770355225,6.693999767303467,6.953100204467773,0.050540000200271606,0.5534700155258179,6.198800086975098
2015-07-01 0:00,4.523900032043457,6.402800083,6.782700061798096,0.049970000982284546,0.5286999940872192,6.199699878692627
2015-08-01 0:00,4.54610014,6.622499942779541,7.138400077819824,0.05249,0.540910006,6.378499984741211
2015-09-01 0:00,4.449399948120117,6.543600082397461,7.152200222015381,0.053010002,0.5312600135803223,6.353600025177002
2015-10-01 0:00,4.5040998458862305,6.388199806213379,6.965242862701416,0.052319999784231186,0.5528600215911865,6.318716049194336
2015-11-01 0:00,4.555799961090088,6.155300140380859,6.711999893188477,0.05164,0.5478299856185913,6.385000228881836
2015-12-01 0:00,4.719799995422363,6.558199882507324,7.0858001708984375,0.053800002,0.5505200028419495,6.481200218200684
2016-01-01 0:00,4.636400223,6.402200222015381,7.200460910797119,0.054049999,0.543910027,6.607202053070068
2016-02-01 0:00,4.665400028,6.5680999755859375,7.152299880981445,0.057610001,0.525879979,6.530399799346924
2016-03-01 0:00,4.944300174713135,6.690800189971924,7.3180999755859375,0.057459999,0.5652300119400024,6.455100059509277
2016-04-01 0:00,4.919899940490723,6.742199897766113,7.406000137329102,0.060819998383522034,0.5648400187492371,6.464099884033203
2016-05-01 0:00,4.728300094604492,6.627799987792969,7.327000141143799,0.059300001710653305,0.5476499795913696,6.573299884796143
2016-06-01 0:00,4.950699806213379,6.766900062561035,7.3730998039245605,0.064479999,0.5742599964141846,6.626800060272217
2016-07-01 0:00,5.032800197601318,6.842700004577637,7.428868770599365,0.06481,0.5964599847793579,6.642300128936768
2016-08-01 0:00,4.999100208282471,6.760099888,7.411200046539307,0.064609997,0.5938699841499329,6.6803998947143555
2016-09-01 0:00,5.053299903869629,6.857399940490723,7.4328999519348145,0.065470003,0.6009399890899658,6.668700218200684
2016-10-01 0:00,5.088500022888184,6.781599998474121,7.356200218200684,0.064049996,0.5835199952125549,6.783400058746338
2016-11-01 0:00,5.154900074005127,6.808800220489502,7.334400177001953,0.061230000108480453,0.5893200039863586,6.897299766540527
2016-12-01 0:00,4.9857001304626465,6.786300182342529,7.3751749992370605,0.05917,0.5730000138282776,6.943799973
2017-01-01 0:00,5.198400020599365,6.909999847412109,7.3582000732421875,0.060449999,0.5872200131416321,6.880700111
2017-02-01 0:00,5.267099857330322,6.796599864959717,7.2621002197265625,0.060860001,0.6045799851417542,6.870100021362305
2017-03-01 0:00,5.264599800109863,6.8769001960754395,7.352399826049805,0.061560001224279404,0.6154199838638306,6.888999938964844
2017-04-01 0:00,5.139200210571289,6.907899856567383,7.590133190155029,0.061700001,0.6041499972343445,6.912099838256836
2017-05-01 0:00,5.10860014,7.016699791,7.649400234222412,0.061779998,0.60868001,6.855800151824951
2017-06-01 0:00,5.209199905395508,7.093500137329102,7.755000114440918,0.060529999,0.5908799767494202,6.785699844360352
2017-07-01 0:00,5.373899936676025,6.943399906158447,7.906799793243408,0.060899999,0.5982900261878967,6.738900184631348
2017-08-01 0:00,5.208600044250488,6.834799766540527,7.831999778747559,0.059620000422000885,0.5858399868011475,6.595699787139893
2017-09-01 0:00,5.246699810028076,6.861299991607666,7.872156143188477,0.059209998697042465,0.580240011,6.664999961853027
2017-10-01 0:00,5.107100009918213,6.669799805,7.730800151824951,0.058710001,0.5900400280952454,6.642399787902832
