Date,AUDCHF=X,AUDCNY=X,AUDEUR=X,AUDJPY=X,AUDKRW=X,AUDMXN=X,AUDRUB=X,AUDUSD=X,CHFAUD=X,CHFCNY=X,CHFEUR=X,CHFJPY=X,CHFKRW=X,CHFMXN=X,CHFRUB=X,CHFUSD=X,CNYAUD=X,CNYCHF=X,CNYEUR=X,CNYJPY=X,CNYKRW=X,CNYMXN=X,CNYRUB=X,CNYUSD=X,EURAUD=X,EURCHF=X,EURCNY=X,EURJPY=X,EURKRW=X,EURMXN=X,EURRUB=X,EURUSD=X,JPYAUD=X,JPYCHF=X,JPYCNY=X,JPYEUR=X,JPYKRW=X,JPYMXN=X,JPYRUB=X,JPYUSD=X,KRWAUD=X,KRWCHF=X,KRWCNY=X,KRWEUR=X,KRWJPY=X,KRWMXN=X,KRWRUB=X,KRWUSD=X,MXNAUD=X,MXNCHF=X,MXNCNY=X,MXNEUR=X,MXNJPY=X,MXNKRW=X,MXNRUB=X,MXNUSD=X,RUBAUD=X,RUBCHF=X,RUBCNY=X,RUBEUR=X,RUBJPY=X,RUBKRW=X,RUBMXN=X,RUBUSD=X,USDAUD=X,USDCHF=X,USDCNY=X,USDEUR=X,USDJPY=X,USDKRW=X,USDMXN=X,USDRUB=X
2010-01-01 00:00:00,0.9391000270843506,5.961100101470947,0.6384699940681458,79.91999816894531,1017.0,11.5649995803833,,0.886289119720459,1.0636999607086182,6.34499979019165,0.6796200275421143,85.08899688720703,1082.4000244140625,12.314000129699707,,0.943396270275116,0.16485999524593353,0.15497000515460968,0.10272999852895737,12.862000465393066,,,,0.14669424295425415,1.5651999711990356,1.4709999561309814,9.334400177001953,125.19999694824219,1605.780029296875,17.857099533081055,41.395198822021484,1.387694001197815,0.012500000186264515,0.011738999746739864,0.07455000281333923,0.007980000227689743,12.718000411987305,0.14466999471187592,0.3361299932003021,0.011082787998020649,0.09646999835968018,0.09065999835729599,0.5753099918365479,0.060509998351335526,7.71589994430542,,,0.0008713078568689525,0.08628000319004059,0.0810299962759018,,0.055070001631975174,6.8968000411987305,,,0.07651987671852112,,,,,2.972599983215332,,,0.03294936195015907,1.1282999515533447,1.059999942779541,6.81689977645874,0.7206199765205383,90.2300033569336,1147.699951171875,13.068499565124512,30.349599838256836
2010-02-01 00:00:00,0.9641000032424927,5.979400157928467,0.6588000059127808,79.87000274658203,1018.5999755859375,11.46399974822998,,0.8987956643104553,1.0362999439239502,6.198800086975098,0.6831099987030029,82.77999877929688,1056.0999755859375,11.88700008392334,,0.9317927956581116,0.16322000324726105,0.1570499986410141,0.10555999726057053,12.798999786376953,,,,0.14669854938983917,1.516700029373169,1.4636000394821167,9.07289981842041,121.20999908447266,1545.7340087890625,17.27899932861328,40.820499420166016,1.3637913465499878,0.012509999796748161,0.012064999900758266,0.07483000308275223,0.008249999955296516,12.751999855041504,0.14350999891757965,0.33671000599861145,0.011249859817326069,0.09624999761581421,0.09286999702453613,0.5757899880409241,0.06227999925613403,7.690999984741211,,,0.0008821454248391092,0.0870399996638298,0.08393999934196472,,0.057349998503923416,6.952700138092041,,,0.07837273180484772,,,,,2.9674999713897705,,,0.03339020907878876,1.1125999689102173,1.073199987411499,6.816699981689453,0.7332500219345093,88.88999938964844,1133.5999755859375,12.759539604187012,29.94890022277832
2010-03-01 00:00:00,0.9643999934196472,6.2434000968933105,0.6774600148200989,85.58999633789062,1035.800048828125,11.310999870300293,,0.9155831933021545,1.0361000299453735,6.471399784088135,0.7025399804115295,88.7300033569336,1073.800048828125,11.725000381469727,,0.9490727186203003,0.15955999493598938,0.15401999652385712,0.10808999836444855,13.654000282287598,,,,0.14671577513217926,1.4746999740600586,1.4232900142669678,9.211700439453125,126.33999633789062,1528.3900146484375,16.488000869750977,39.782100677490234,1.3508037328720093,0.011669999919831753,0.011253999546170235,0.07292000204324722,0.007910000160336494,12.098999977111816,0.1320600062608719,0.31474000215530396,0.0106929000467062,0.096390001475811,0.093019999563694,0.6021199822425842,0.06530000269412994,8.256099700927734,,,0.0008837045170366764,0.08821000158786774,0.08508999645709991,,0.059790000319480896,7.554599761962891,,,0.08093692362308502,,,,,3.175100088119507,,,0.03398643806576729,1.0922000408172607,1.0536600351333618,6.815899848937988,0.7402999997138977,93.5199966430664,1131.5999755859375,12.355299949645996,29.423500061035156
2010-04-01 00:00:00,0.9944499731063843,6.30019998550415,0.6952700018882751,86.74299621582031,1024.300048828125,11.378000259399414,,0.9248127341270447,1.0049999952316284,6.325200080871582,0.6979799866676331,87.09400177001953,1028.4000244140625,11.439000129699707,,0.9297136068344116,0.1572200059890747,0.1575700044631958,0.1098800003528595,13.711000442504883,,,,0.14671361446380615,1.437999963760376,1.4323999881744385,9.060600280761719,124.75,1473.0799560546875,16.115999221801758,38.864601135253906,1.3298048973083496,0.01152000017464161,0.011471999809145927,0.07260999828577042,0.008009999990463257,11.805000305175781,0.13112999498844147,0.31060999631881714,0.01065757218748331,0.09752000123262405,0.09713000059127808,0.6144499778747559,0.0677499994635582,8.460000038146973,,,0.0009026085026562214,0.08782000094652176,0.08736000210046768,,0.06106000021100044,7.619900226593018,,,0.08128891885280609,,,,,3.2172999382019043,,,0.034240711480379105,1.0813000202178955,1.075600028038025,6.815999984741211,0.751990020275116,93.83000183105469,1107.9000244140625,12.301799774169922,29.204999923706055
2010-05-01 00:00:00,0.9783999919891357,5.763199806213379,0.6886000037193298,77.17150115966797,1015.7999877929688,10.9350004196167,,0.8465966582298279,1.0210000276565552,5.8871002197265625,0.7036799788475037,78.85160064697266,1037.5999755859375,11.168999671936035,,0.8648275136947632,0.17381000518798828,0.1689399927854538,0.11896999925374985,13.329999923706055,,,,0.1466684341430664,1.4510999917984009,1.420699954032898,8.365599632263184,112.05000305175781,1474.469970703125,15.708999633789062,37.963401794433594,1.2287880182266235,0.01295000035315752,0.012668999843299389,0.07466000318527222,0.008919999934732914,13.156999588012695,0.14162999391555786,0.3386699855327606,0.010966114699840546,0.09831000119447708,0.09627000242471695,0.566789984703064,0.0676800012588501,7.59119987487793,,,0.0008333333535119891,0.09130000323057175,0.08938000351190567,,0.06289999932050705,7.048799991607666,,,0.07747860252857208,,,,,2.9507999420166016,,,0.0323781780898571,1.1812000274658203,1.1562999486923218,6.8180999755859375,0.8138099908828735,91.19000244140625,1200.0,12.906789779663086,30.885000228881836
2010-06-01 00:00:00,0.9061999917030334,5.718800067901611,0.6876299977302551,74.375,1032.300048828125,10.87600040435791,,0.8413259983062744,1.1022000312805176,6.307300090789795,0.7584999799728394,82.03600311279297,1138.4000244140625,11.994000434875488,,0.9278159141540527,0.17361000180244446,0.1586499959230423,0.11969999969005585,12.944999694824219,,,,0.14766687154769897,1.4532999992370605,1.3180999755859375,8.314000129699707,108.12000274658203,1500.5799560546875,15.619999885559082,38.36130142211914,1.223002314567566,0.013439999893307686,0.012179999612271786,0.07688000053167343,0.009239999577403069,13.875,0.1462000012397766,0.35335999727249146,0.011308379471302032,0.09674999862909317,0.08775000274181366,0.5534999966621399,0.06650999933481216,7.197999954223633,,,0.0008148631313815713,0.09184999763965607,0.08327999711036682,,0.06317000091075897,6.832300186157227,,,0.07734131813049316,,,,,2.8280999660491943,,,0.031998466700315475,1.188599944114685,1.0778000354766846,6.771999835968018,0.8176599740982056,88.43000030517578,1227.199951171875,12.929699897766113,31.25149917602539
2010-07-01 00:00:00,0.9427199959754944,6.129799842834473,0.6940600275993347,78.197998046875,1071.699951171875,11.439000129699707,,0.9052231907844543,1.0604000091552734,6.501399993896484,0.7361099720001221,83.072998046875,1136.5999755859375,12.130999565124512,,0.9603379964828491,0.16277000308036804,0.1534299999475479,0.11271999776363373,12.70199966430664,,,,0.1478152871131897,1.440600037574768,1.3579000234603882,8.831199645996094,112.66000366210938,1543.93994140625,16.371000289916992,39.517601013183594,1.3040019273757935,0.01278000045567751,0.012027000077068806,0.07836999744176865,0.008870000019669533,13.701000213623047,0.14624999463558197,0.3503200113773346,0.011567380279302597,0.09322000294923782,0.08788000047206879,0.5714399814605713,0.06464000046253204,7.28980016708374,,,0.0008445233106613159,0.08730000257492065,0.08231999725103378,,0.060600001364946365,6.828499794006348,,,0.0791577622294426,,,,,2.85260009765625,,,0.03303055465221405,1.104699969291687,1.0413000583648682,6.765200138092041,0.7668700218200684,86.44999694824219,1184.0999755859375,12.633000373840332,30.274999618530273
2010-08-01 00:00:00,0.9132999777793884,6.061800003051758,0.7038000226020813,75.3499984741211,1063.9000244140625,11.725000381469727,,0.8918219804763794,1.0930999517440796,6.630099773406982,0.7699900269508362,82.43399810791016,1163.699951171875,12.826000213623047,,0.9754765033721924,0.16418999433517456,0.1503800004720688,0.11561000347137451,12.378000259399414,,,,0.14720386266708374,1.4200999736785889,1.2984000444412231,8.60949993133545,107.06099700927734,1511.8399658203125,16.535999298095703,38.92179870605469,1.266592264175415,0.013260000385344028,0.012047999538481236,0.08041000366210938,0.009340000338852406,14.11299991607666,0.1555500030517578,0.362529993057251,0.011829840019345284,0.09387999773025513,0.08583000302314758,0.5691699981689453,0.06604000180959702,7.077700138092041,,,0.0008381527150049806,0.08523000031709671,0.07790999859571457,,0.05999999865889549,6.423900127410889,,,0.075711689889431,,,,,2.7539000511169434,,,0.032624296844005585,1.1212999820709229,1.0251400470733643,6.793300151824951,0.7895200252532959,84.53199768066406,1193.0999755859375,13.208000183105469,30.652000427246094
2010-09-01 00:00:00,0.9463000297546387,6.469099998474121,0.7110999822616577,81.13999938964844,1104.0999755859375,12.149999618530273,,0.9693679809570312,1.0556999444961548,6.831099987030029,0.7510899901390076,85.70999908447266,1166.0,12.833999633789062,,1.0238558053970337,0.15368999540805817,0.14554999768733978,0.10948000103235245,12.49899959564209,,,,0.1497364640235901,1.405500054359436,1.3310999870300293,9.093899726867676,114.1500015258789,1552.27001953125,16.881000518798828,41.452701568603516,1.3628062009811401,0.012310000136494637,0.01176500041037798,0.07965999841690063,0.00875999964773655,13.597000122070312,0.14963999390602112,0.36281999945640564,0.011938017792999744,0.09046000242233276,0.08566000312566757,0.5852800011634827,0.06430000066757202,7.346499919891357,,,0.0008778090123087168,0.08224000036716461,0.07785999774932861,,0.058490000665187836,6.677599906921387,,,0.07940289378166199,,,,,2.751699924468994,,,0.032897982746362686,1.031599998474121,0.9767000079154968,6.678400039672852,0.733780026435852,83.76599884033203,1139.199951171875,12.593999862670898,30.39699935913086
2010-10-01 00:00:00,0.9623000025749207,6.488399982452393,0.7059000134468079,79.43160247802734,1101.199951171875,12.109000205993652,,0.9727626442909241,1.038100004196167,6.738500118255615,0.7330300211906433,82.4990005493164,1143.699951171875,12.581000328063965,,1.01032555103302,0.15259000658988953,0.14688999950885773,0.10832999646663666,12.192000389099121,,,,0.1497790813446045,1.4158999919891357,1.363800048828125,9.298100471496582,112.5250015258789,1563.489990234375,17.1299991607666,42.6156005859375,1.377808928489685,0.01257999986410141,0.012217000126838684,0.08167000114917755,0.0088900001719594,13.86299991607666,0.15246999263763428,0.3754099905490875,0.012243049219250679,0.09068000316619873,0.08733999729156494,0.5886300206184387,0.06397999823093414,7.20389986038208,,,0.0008830801816657186,0.08251000195741653,0.07941000163555145,,0.058240000158548355,6.552599906921387,,,0.08102414757013321,,,,,2.65939998626709,,,0.0326157845556736,1.027999997138977,0.9897800087928772,6.676499843597412,0.7257900238037109,81.67900085449219,1132.4000244140625,12.342000007629395,30.65999984741211
