Date,AUDUSD=X,CHFUSD=X,CNYUSD=X,EURUSD=X,JPYUSD=X,KRWUSD=X,MXNUSD=X,RUBUSD=X
2013-02-01 0:00,1.0232272148132324,1.0769942998886108,0.1606115996837616,1.3150973320007324,0.010833884,0.000922594,0.078233182,0.032849352806806564
2013-03-01 0:00,1.0408751964569092,1.0526316165924072,0.1608285903930664,1.2807868719100952,0.010606703348457813,0.000917431,0.08114709,0.032202281057834625
2013-04-01 0:00,1.0344042778015137,1.067121982574463,0.16220073401927948,1.3095861673355103,0.010218262672424316,0.000906454,0.08240898,0.032330859
2013-05-01 0:00,0.9669309854507446,1.0485477447509766,0.163374662,1.3043931722640991,0.009891197,0.000886839,0.078151256,0.031589188
2013-06-01 0:00,0.9128252267837524,1.0580891370773315,0.16319602727890015,1.3013039827346802,0.010062387213110924,0.000891186,0.077089116,0.030478047
2013-07-01 0:00,0.9072763323783875,1.075708270072937,0.1633533239364624,1.3264886140823364,0.010202416218817234,0.00089823,0.078492939,0.030372796580195427
2013-08-01 0:00,0.8902341723442078,1.0752999782562256,0.16367951035499573,1.3224014043807983,0.010188486,0.00092081,0.074699998,0.030050000175833702
2013-09-01 0:00,0.9301460981369019,1.1047282218933105,0.16366879642009735,1.349545955657959,0.010222126729786396,0.000929541,0.076393962,0.030919453129172325
2013-10-01 0:00,0.9470324516296387,1.1108025312423706,0.16437095403671265,1.3724011182785034,0.010151562,0.000945001,0.076833837,0.031292930245399475
2013-11-01 0:00,0.9113277792930603,1.103850245475769,0.16438716650009155,1.359397530555725,0.009762765,0.000945984,0.076318406,0.030170001089572906
2013-12-01 0:00,0.8919811248779297,1.1271415948867798,0.1652400940656662,1.3810056447982788,0.0095298,0.000948497,0.076761819,0.030596759170293808
2014-01-01 0:00,0.8795848488807678,1.1080701351165771,0.16526193916797638,1.3558770418167114,0.009731602,0.000926526,0.074933641,0.028650585561990738
2014-02-01 0:00,0.8961697816848755,1.1257457733154297,0.16344141960144043,1.3707455396652222,0.00979336,0.000935716,0.075503722,0.027784802
