Date,CHFAUD=X,CNYAUD=X,EURAUD=X,JPYAUD=X,KRWAUD=X,MXNAUD=X,USDAUD=X
2010-01-01 0:00,1.0636999607086182,0.16485999524593353,1.5651999711990356,0.012500000186264515,0.096469998,0.086280003,1.1282999515533447
2010-02-01 0:00,1.0362999439239502,0.16322000324726105,1.516700029373169,0.012509999796748161,0.096249998,0.08704,1.1125999689102173
2010-03-01 0:00,1.0361000299453735,0.15955999493598938,1.4746999740600586,0.011669999919831753,0.096390001,0.088210002,1.0922000408172607
2010-04-01 0:00,1.0049999952316284,0.1572200059890747,1.437999963760376,0.01152,0.097520001,0.087820001,1.0813000202178955
2010-05-01 0:00,1.0210000276565552,0.17381000518798828,1.4510999917984009,0.01295,0.098310001,0.091300003,1.1812000274658203
2010-06-01 0:00,1.1022000312805176,0.17361000180244446,1.4532999992370605,0.013439999893307686,0.096749999,0.091849998,1.188599944114685
2010-07-01 0:00,1.0604000091552734,0.16277000308036804,1.440600037574768,0.01278,0.093220003,0.087300003,1.104699969291687
2010-08-01 0:00,1.0930999517440796,0.16418999433517456,1.4200999736785889,0.013260000385344028,0.093879998,0.08523,1.1212999820709229
2010-09-01 0:00,1.0556999444961548,0.15368999540805817,1.405500054359436,0.012310000136494637,0.090460002,0.08224,1.031599998474121
2010-10-01 0:00,1.038100004196167,0.15259000658988953,1.4158999919891357,0.01258,0.090680003,0.082510002,1.027999997138977
2010-11-01 0:00,1.0392999649047852,0.15625,1.3629000186920166,0.012350000441074371,0.089369997,0.083180003,1.0408999919891357
2010-12-01 0:00,1.0528000593185425,0.14850999414920807,1.308899998664856,0.012079999782145023,0.087240003,0.07942,0.98447001
2011-01-01 0:00,1.0746999979019165,0.15320999920368195,1.3748899698257446,0.012330000288784504,0.090539999,0.08275,1.0127999782562256
2011-02-01 0:00,1.0616999864578247,0.14970999956130981,1.3533999919891357,0.012079999782145023,0.087379999,0.081220001,0.9857100248336792
2011-03-01 0:00,1.0542000532150269,0.14743000268936157,1.3680000305175781,0.011649999767541885,0.088119999,0.08123,0.9690700173377991
2011-04-01 0:00,1.0468000173568726,0.14090999960899353,1.3565000295639038,0.011210000142455101,0.085430004,0.079120003,0.9141600131988525
2011-05-01 0:00,1.097599983215332,0.1441500037908554,1.3377000093460083,0.011549999937415123,0.086750001,0.080430001,0.9343199729919434
2011-06-01 0:00,1.1223000288009644,0.14499999582767487,1.354200005531311,0.011579999700188637,0.087399997,0.079499997,0.9352200031280518
2011-07-01 0:00,1.1338000297546387,0.1409599930047989,1.3029799461364746,0.01169,0.086549997,0.077509999,0.909089983
2011-08-01 0:00,1.1426000595092773,0.14667999744415283,1.3515000343322754,0.012210000306367874,0.087279998,0.0748,0.936680019
2011-09-01 0:00,1.1405999660491943,0.15919999778270721,1.3904999494552612,0.013340000063180923,0.086879998,0.074600004,1.0240999460220337
2011-10-01 0:00,1.0859999656677246,0.14664000272750854,1.3246999979019165,0.012360000051558018,0.084810004,0.071790002,0.9368600249290466
2011-11-01 0:00,1.0830999612808228,0.1560799926519394,1.329699993133545,0.012799999676644802,0.087449998,0.072290003,0.998199999
2011-12-01 0:00,1.0484000444412231,0.1562899947166443,1.2773000001907349,0.012690000236034393,0.08523,0.0704,0.9861000180244446
2012-01-01 0:00,1.0291999578475952,0.15803000330924988,1.2410999536514282,0.012360000051558018,0.083779998,0.072700001,0.9446399807929993
2012-02-01 0:00,1.0355000495910645,0.1471800059080124,1.2477999925613403,0.011500000022351742,0.082259998,0.072149999,0.9259600043296814
2012-03-01 0:00,1.0694999694824219,0.15312999486923218,1.2892999649047852,0.011669999919831753,0.085369997,0.075400002,0.9660900235176086
2012-04-01 0:00,1.0536999702453613,0.15116000175476074,1.2659000158309937,0.011900000274181366,0.084409997,0.073760003,0.9563599824905396
2012-05-01 0:00,1.0612000226974487,0.16173000633716583,1.2750999927520752,0.013039999641478062,0.08726,0.072679996,1.030400037765503
2012-06-01 0:00,1.0291999578475952,0.1534699946641922,1.2367000579833984,0.012230000458657742,0.085840002,0.073030002,0.9764699935913086
2012-07-01 0:00,0.971809983,0.14907999336719513,1.1674000024795532,0.012190000154078007,0.083679996,0.071780004,0.9524999856948853
2012-08-01 0:00,1.013200044631958,0.15275000035762787,1.2165000438690186,0.012380000203847885,0.085689999,0.072810002,0.9726700186729431
2012-09-01 0:00,1.0259000062942505,0.15655100345611572,1.2395999431610107,0.012380000203847885,0.086159997,0.07485,0.9655200242996216
2012-10-01 0:00,1.0348000526428223,0.1542699933052063,1.250380039215088,0.0121,0.088339999,0.073760003,0.9646900296211243
2012-11-01 0:00,1.0333000421524048,0.15378999710083008,1.243499994277954,0.011669999919831753,0.088500001,0.07401,0.9588299989700317
2012-12-01 0:00,1.0540000200271606,0.15444999933242798,1.2725000381469727,0.011189999990165234,0.090700001,0.073830001,0.9622799754142761
2013-01-01 0:00,1.0529999732971191,0.15403999388217926,1.301900029182434,0.010540000163018703,0.088339999,0.07542,0.9598000049591064
2013-02-01 0:00,1.051900029182434,0.15702000260353088,1.2858099937438965,0.010590000078082085,0.09008,0.076499999,0.9772999882698059
2013-03-01 0:00,1.010699987411499,0.15455999970436096,1.2305400371551514,0.01019,0.086290002,0.077849999,0.9607300162315369
2013-04-01 0:00,1.0313999652862549,0.15681999921798706,1.2659000158309937,0.00988,0.087540001,0.079190001,0.9667400121688843
2013-05-01 0:00,1.083799958229065,0.16868999600410461,1.3485000133514404,0.010230000130832195,0.09161,0.080770001,1.0341999530792236
