Date,AUDEUR=X,CHFEUR=X,CNYEUR=X,JPYEUR=X,KRWEUR=X,MXNEUR=X,USDEUR=X
2013-07-01 0:00,0.683899999,0.8107699751853943,0.12285999953746796,0.00769,0.067460001,0.059020001,0.7538700103759766
2013-08-01 0:00,0.673039973,0.8133400082588196,0.12044999748468399,0.0077,0.06684,0.056499999,0.7562000155448914
2013-09-01 0:00,0.6891000270843506,0.8183599710464478,0.12070000171661377,0.00757,0.068740003,0.056189999,0.7409899830818176
2013-10-01 0:00,0.689740002,0.8091300129890442,0.119439997,0.0074,0.068709999,0.056210000067949295,0.7286499738693237
2013-11-01 0:00,0.67019999,0.8118199706077576,0.12063000351190567,0.00718,0.069449998,0.056120000779628754,0.7356200218200684
2013-12-01 0:00,0.6457599997520447,0.8159999847412109,0.11935999989509583,0.0069,0.068539999,0.055360001,0.7241100072860718
2014-01-01 0:00,0.6485999822616577,0.8170499801635742,0.12155000120401382,0.00718,0.0682,0.055160000920295715,0.737529993
2014-02-01 0:00,0.6535400152206421,0.8210800290107727,0.11890000104904175,0.00714,0.068130001,0.055020001,0.7295299768447876
2014-03-01 0:00,0.6729999780654907,0.8197399973869324,0.11714000254869461,0.00707,0.067890003,0.055670001,0.7271599769592285
2014-04-01 0:00,0.6712999939918518,0.8194800019264221,0.11556000262498856,0.00706,0.070200004,0.055240001529455185,0.7239199876785278
2014-05-01 0:00,0.6825500130653381,0.8190000057220459,0.11726000159978867,0.0072,0.071780004,0.057029999792575836,0.733430028
2014-06-01 0:00,0.6899999976158142,0.822350025,0.11768999695777893,0.00722,0.072169997,0.056480002,0.7329000234603882
2014-07-01 0:00,0.6959499716758728,0.8212900161743164,0.1208299994468689,0.00726,0.07277,0.05675,0.7464900016784668
2014-08-01 0:00,0.7104700207710266,0.8285700082778931,0.12224999815225601,0.00731,0.074989997,0.058230001,0.7613499760627747
2014-09-01 0:00,0.6866999864578247,0.828499973,0.12796999514102936,0.0072,0.074720003,0.058370002,0.7879700064659119
