Date,AUDJPY=X,CHFJPY=X,CNYJPY=X,EURJPY=X,KRWJPY=X,MXNJPY=X,RUBJPY=X,USDJPY=X
2012-06-01 0:00,81.71099853515625,84.08999633789062,12.336999893188477,101.05999755859375,7.014500141143799,5.9679999351501465,2.467600107192993,79.80999755859375
2012-07-01 0:00,81.99199676513672,79.70719909667969,12.227999687194824,95.74400329589844,6.863399982452393,5.886099815368652,2.425299882888794,78.10099792480469
2012-08-01 0:00,80.70999908447266,81.79399871826172,12.352999687194824,98.23000336,6.9191999435424805,5.878200054168701,2.4084999561309814,78.52999877929688
2012-09-01 0:00,80.70749664,82.82839965820312,12.031000137329102,100.10800170898438,6.959199905395508,6.047999858856201,2.4960999488830566,77.96199798583984
2012-10-01 0:00,82.58699798583984,85.46700286865234,12.75100040435791,103.2770004272461,7.299799919128418,6.094299793243408,2.532599925994873,79.68399810791016
2012-11-01 0:00,85.63999938964844,88.51399993896484,13.173999786376953,106.5739974975586,7.583899974822998,6.341000080108643,2.658900022506714,82.15100098
2012-12-01 0:00,89.26999664,94.1760025,13.515999794006348,113.69000244140625,8.102399826049805,6.594099998474121,2.819999933242798,85.95999908447266
2013-01-01 0:00,94.81800079345703,99.88999938964844,14.612000465393066,123.50700378417969,8.377200127,7.153800010681152,3.0269999504089355,91.02100372314453
2013-02-01 0:00,94.45300293,99.40170288085938,14.807000160217285,121.45999908447266,8.507200241088867,7.2245001792907715,3.0197999477386475,92.3030014
2013-03-01 0:00,98.10269927978516,99.22200012207031,14.795000076293945,120.75700378417969,8.466799736,7.6392998695373535,3.032900094985962,94.27999877929688
2013-04-01 0:00,101.2300033569336,104.40899658203125,15.854000091552734,128.16000366210938,8.861900329589844,8.015999794006348,3.1605000495910645,97.86399841308594
2013-05-01 0:00,97.72460174560547,105.97000122070312,16.469999313354492,131.8459930419922,8.955599784851074,7.894999980926514,3.182800054550171,101.0999984741211
2013-06-01 0:00,90.68000030517578,105.12000274658203,15.734000205993652,129.29299926757812,8.678999900817871,7.638000011444092,3.0250000953674316,99.37999725341797
2013-07-01 0:00,88.90029907226562,105.4125977,15.973999977111816,130.01300048828125,8.779600143432617,7.663000106811523,2.967400074005127,98.01599884033203
2013-08-01 0:00,87.35299682617188,105.58000183105469,15.635000228881836,129.77999877929688,8.852700233459473,7.333399772644043,2.955699920654297,98.15000153
2013-09-01 0:00,90.96640014648438,108.04060363769531,15.937000274658203,132.01499938964844,9.084099769592285,7.3979997634887695,3.0116000175476074,97.82700348
2013-10-01 0:00,93.27300262451172,109.40080261230469,16.149999618530273,135.18699645996094,9.299099922180176,7.585999965667725,3.078000068664551,98.50700378417969
2013-11-01 0:00,93.31800079345703,113.05000305175781,16.797000885009766,139.22999572753906,9.679699897766113,7.814300060272217,3.0831000804901123,102.43000030517578
2013-12-01 0:00,93.55999755859375,118.25,17.297000885009766,144.89999389648438,9.942299842834473,8.022299766540527,3.1914000511169434,104.93399810791016
2014-01-01 0:00,90.36180114746094,113.83999633789062,16.937000274658203,139.3159942626953,9.511599541,7.686500072479248,2.9328999519348145,102.75800323486328
